Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Company-Name,Consumer-Name,Date,Cost,Gross-Margin%,Break-Even,Net-Sales,Sales-per-Qty,Profit-per-Qty,Cost-per-Qty
Standard Class,Corporate,United States,Hesperia,California,92345,West,Office Supplies,Binders,251.52,6,0.2,81.744,Toy-Rutherford,null,2019-06-17,169.776,32.5,5.223876923076923,251.32000000000002,41.92,13.624,28.296000000000003
Standard Class,Corporate,United States,Hesperia,California,92345,West,Technology,Accessories,99.99,1,0.0,34.9965,Kozey Inc,null,2019-05-05,64.9935,35.0,1.8569571428571428,99.99,99.99,34.9965,64.9935
Second Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,15.992,1,0.2,0.9995,Champlin and Lakin,null,2019-10-24,14.992500000000001,6.249999999999996,2.398800000000002,15.792000000000002,15.992,0.9995,14.992500000000001
First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,290.898,3,0.4,-67.8762,null,Abrahan Grimsdell,2019-11-22,358.7742,-23.333333333333325,-15.376037142857149,290.49800000000005,96.96600000000001,-22.6254,119.59140000000001
First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,54.224,2,0.2,3.389,null,Webb Worral,2018-11-19,50.834999999999994,6.250000000000005,8.133599999999992,54.023999999999994,27.112,1.6945,25.417499999999997
First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,786.744,4,0.3,-258.5016,null,Tommy Kohlerman,2019-12-09,1045.2456,-32.85714285714285,-31.81182260869566,786.4440000000001,196.686,-64.6254,261.3114
First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,100.24,10,0.2,33.831,null,Gianna Mival,2018-03-10,66.40899999999999,33.75,1.967674074074074,100.03999999999999,10.024,3.3831,6.640899999999999
First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,37.764,6,0.7,-27.6936,null,Ruby Ketchaside,2018-05-12,65.4576,-73.33333333333331,-0.8926036363636366,37.064,6.2940000000000005,-4.6156,10.9096
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,82.8,2,0.4,-20.7,null,Sada Weighell,2019-09-08,103.5,-25.000000000000007,-4.139999999999999,82.39999999999999,41.4,-10.35,51.75
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,20.724,2,0.7,-13.816,null,Jeremias Ledwith,2019-09-28,34.54,-66.66666666666666,-0.5181000000000001,20.024,10.362,-6.908,17.27
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,4.896,3,0.7,-3.4272,null,Karin Kingwell,2018-12-19,8.3232,-70.0,-0.11890285714285714,4.196,1.632,-1.1424,2.7744
Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,4.752,1,0.2,1.6038,null,Tommy Kohlerman,2019-06-21,3.1482,33.75,0.09328,4.552,4.752,1.6038,3.1482
Second Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Copiers,959.984,2,0.2,335.9944,null,Aida Wickson,2018-01-22,623.9896000000001,34.99999999999999,17.828274285714294,959.784,479.992,167.9972,311.99480000000005
Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,14.368,4,0.2,4.49,null,Brok Addionizio,2018-02-15,9.878,31.25,0.316096,14.168000000000001,3.592,1.1225,2.4695
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,7.712,2,0.2,2.7956,Champlin and Lakin,null,2018-01-15,4.916399999999999,36.25000000000001,0.13562482758620686,7.512,3.856,1.3978,2.4581999999999997
Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,698.352,3,0.2,-17.4588,Champlin and Lakin,null,2018-08-26,715.8108,-2.4999999999999996,-286.32432000000006,698.1519999999999,232.784,-5.8196,238.6036
Second Class,Consumer,United States,Layton,Utah,84041,West,Office Supplies,Fasteners,4.96,4,0.0,2.3312,null,Brok Addionizio,2019-12-19,2.6288,47.0,0.05593191489361702,4.96,1.24,0.5828,0.6572
Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,17.856,4,0.2,1.116,Kilback-Baumbach,null,2019-07-12,16.740000000000002,6.249999999999997,2.6784000000000017,17.656000000000002,4.464,0.279,4.1850000000000005
Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,509.97,10,0.7,-407.976,Toy-Rutherford,null,2018-08-20,917.946,-80.0,-11.474325,509.27000000000004,50.997,-40.7976,91.7946
Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,30.992,13,0.2,10.0724,Weissnat-Romaguera,null,2019-04-19,20.919600000000003,32.49999999999999,0.6436800000000003,30.792,2.384,0.7748,1.6092000000000002
Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,71.928,12,0.4,8.3916,Rosenbaum-Moore,null,2018-07-05,63.5364,11.666666666666663,5.445977142857145,71.52799999999999,5.994,0.6993,5.2947
Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,88.8,4,0.2,-2.22,null,Aurea Gepson,2018-07-03,91.02,-2.4999999999999987,-36.408000000000015,88.6,22.2,-0.555,22.755
Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,47.976,3,0.2,4.7976,null,Brok Addionizio,2019-07-04,43.178399999999996,10.000000000000005,4.317839999999998,47.775999999999996,15.991999999999999,1.5992,14.3928
Standard Class,Consumer,United States,Lowell,Massachusetts,1852,East,Office Supplies,Art,7.56,3,0.0,3.0996,null,Jeremias Ledwith,2019-09-08,4.4604,41.0,0.10879024390243902,7.56,2.52,1.0332000000000001,1.4868
Standard Class,Consumer,United States,Lowell,Massachusetts,1852,East,Office Supplies,Paper,24.56,2,0.0,11.5432,null,Tommy Kohlerman,2018-08-18,13.016799999999998,47.0,0.27695319148936165,24.56,12.28,5.7716,6.508399999999999
Standard Class,Consumer,United States,Lowell,Massachusetts,1852,East,Office Supplies,Art,12.96,2,0.0,4.1472,null,Taylor Melsome,2018-08-16,8.812800000000001,31.999999999999996,0.2754000000000001,12.96,6.48,2.0736,4.4064000000000005
First Class,Home Office,United States,New York City,New York,10009,East,Technology,Accessories,6.79,1,0.0,2.3086,Kilback-Baumbach,null,2018-06-05,4.4814,34.0,0.13180588235294116,6.79,6.79,2.3086,4.4814
First Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,24.56,2,0.0,11.5432,"Ankunding,Hand and Schmidt",null,2018-02-26,13.016799999999998,47.0,0.27695319148936165,24.56,12.28,5.7716,6.508399999999999
First Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,3.048,1,0.2,1.0668,"Dicki, Kertzmann and oConnell",null,2019-07-23,1.9812,35.0,0.05660571428571429,2.848,3.048,1.0668,1.9812
First Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,49.12,4,0.0,23.0864,Deckow and Sons,null,2018-12-13,26.033599999999996,47.0,0.5539063829787233,49.12,12.28,5.7716,6.508399999999999
First Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,4355.168,4,0.2,1415.4296,Toy-Rutherford,null,2018-01-05,2939.7383999999997,32.5,90.45348923076922,4354.968,1088.792,353.8574,734.9345999999999
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,388.704,6,0.2,-4.8588,null,Aida Wickson,2018-03-26,393.5628,-1.2499999999999933,-314.8502400000017,388.504,64.784,-0.8098,65.5938
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Envelopes,8.26,2,0.0,3.7996,null,Barnett Hogben,2019-05-16,4.4604,46.0,0.09696521739130434,8.26,4.13,1.8998,2.2302
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,17.04,4,0.0,6.9864,null,Webb Worral,2018-12-13,10.0536,41.0,0.24520975609756096,17.04,4.26,1.7466,2.5134
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,34.4,5,0.0,15.824,null,Judy Leisk,2019-10-19,18.576,46.0,0.4038260869565217,34.4,6.88,3.1648,3.7152000000000003
Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Paper,36.24,5,0.2,11.325,White-Johnston,null,2019-03-16,24.915000000000003,31.249999999999993,0.7972800000000003,36.04,7.248,2.2649999999999997,4.9830000000000005
First Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,647.84,8,0.0,168.4384,Krajcik and Carroll,null,2018-05-04,479.40160000000003,26.0,18.43852307692308,647.84,80.98,21.0548,59.925200000000004
First Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Labels,20.7,2,0.0,9.936,Toy-Rutherford,null,2019-08-22,10.764,48.00000000000001,0.22424999999999995,20.7,10.35,4.968,5.382
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,20.7,2,0.0,9.936,null,Aurea Gepson,2019-11-14,10.764,48.00000000000001,0.22424999999999995,20.7,10.35,4.968,5.382
Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,488.646,3,0.1,86.8704,null,Gianna Mival,2018-06-14,401.7756,17.777777777777782,22.599877499999995,488.546,162.882,28.9568,133.9252
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,5.56,2,0.0,1.4456,null,Laura Daintrey,2018-09-18,4.1144,25.999999999999996,0.15824615384615387,5.56,2.78,0.7228,2.0572
Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,47.12,8,0.0,20.7328,null,Hatty Frances,2018-10-02,26.387199999999996,44.00000000000001,0.5997090909090907,47.12,5.89,2.5916,3.2983999999999996
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,211.96,4,0.0,8.4784,null,Blondy Bellard,2018-02-04,203.48160000000001,3.9999999999999964,50.870400000000046,211.96,52.99,2.1196,50.870400000000004
Same Day,Corporate,United States,Manchester,Connecticut,6040,East,Office Supplies,Binders,23.2,4,0.0,10.44,Schuster Group,null,2018-08-24,12.76,45.0,0.28355555555555556,23.2,5.8,2.61,3.19
Same Day,Corporate,United States,Manchester,Connecticut,6040,East,Office Supplies,Supplies,7.36,2,0.0,0.1472,Daniel LLC,null,2019-06-20,7.2128000000000005,1.999999999999997,3.606400000000006,7.36,3.68,0.0736,3.6064000000000003
Same Day,Corporate,United States,Manchester,Connecticut,6040,East,Office Supplies,Storage,104.79,7,0.0,29.3412,Mosciski LLC,null,2019-11-07,75.4488,27.999999999999996,2.6946000000000003,104.79,14.97,4.1916,10.778400000000001
Same Day,Corporate,United States,Manchester,Connecticut,6040,East,Furniture,Bookcases,1043.92,4,0.0,271.4192,"Wolf, Ondricka and Haag",null,2018-11-18,772.5008,26.0,29.711569230769232,1043.92,260.98,67.8548,193.1252
Standard Class,Consumer,United States,Harlingen,Texas,78550,Central,Office Supplies,Paper,25.92,5,0.2,9.396,null,Barnett Hogben,2018-06-24,16.524,36.25,0.4558344827586207,25.720000000000002,5.184,1.8792000000000002,3.3048
Standard Class,Consumer,United States,Harlingen,Texas,78550,Central,Office Supplies,Storage,53.424,3,0.2,4.6746,null,Brok Addionizio,2019-12-17,48.7494,8.749999999999996,5.571360000000002,53.224,17.808,1.5582,16.2498
Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Binders,8.16,5,0.7,-5.712,null,Liuka Kiezler,2018-07-17,13.872,-70.0,-0.19817142857142858,7.46,1.6320000000000001,-1.1423999999999999,2.7744
Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Technology,Accessories,1023.936,8,0.2,179.1888,null,Gianna Mival,2019-03-17,844.7472,17.5,48.27126857142857,1023.736,127.992,22.3986,105.5934
Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Art,9.24,1,0.2,0.924,null,Aurea Gepson,2018-07-26,8.316,9.999999999999993,0.8316000000000007,9.040000000000001,9.24,0.924,8.316
Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Technology,Accessories,479.04,10,0.2,-29.94,null,Dur Turner,2019-06-20,508.98,-6.249999999999999,-81.43680000000002,478.84000000000003,47.904,-2.994,50.898
First Class,Corporate,United States,Quincy,Illinois,62301,Central,Office Supplies,Paper,99.136,4,0.2,30.98,Botsford-Sporer,null,2018-01-27,68.15599999999999,31.250000000000007,2.1809919999999994,98.93599999999999,24.784,7.745,17.038999999999998
Standard Class,Corporate,United States,Franklin,Massachusetts,2038,East,Furniture,Tables,1488.424,7,0.3,-297.6848,Runolfsson and Wisozk,null,2019-09-08,1786.1088,-20.0,-89.30544,1488.124,212.632,-42.5264,255.1584
Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,8.652,3,0.8,-20.3322,null,Taylor Melsome,2018-12-19,28.9842,-235.0,-0.12333702127659575,7.851999999999999,2.884,-6.7774,9.6614
Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Storage,23.832,3,0.2,2.6811,null,Alejoa Kinder,2019-03-03,21.1509,11.250000000000004,1.8800799999999993,23.632,7.944,0.8936999999999999,7.0503
Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,12.176,4,0.8,-18.8728,null,Brittan Scheffler,2019-07-01,31.0488,-154.99999999999997,-0.20031483870967745,11.376,3.044,-4.7182,7.7622
First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,50.96,7,0.0,25.48,Bashirian LLC,null,2019-04-12,25.48,50.0,0.5096,50.96,7.28,3.64,3.64
First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,49.536,3,0.2,17.3376,Reichert Group,null,2018-09-19,32.19840000000001,34.999999999999986,0.9199542857142863,49.336,16.512,5.7791999999999994,10.732800000000003
Second Class,Corporate,United States,Taylor,Michigan,48180,Central,Technology,Accessories,41.9,2,0.0,8.799,Kohler-Carroll,null,2019-02-27,33.101,21.0,1.5762380952380952,41.9,20.95,4.3995,16.5505
Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Furniture,Tables,375.4575,3,0.45,-157.0095,null,Aurea Gepson,2019-05-19,532.467,-41.81818181818182,-12.73290652173913,375.0075,125.15249999999999,-52.3365,177.489
Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Technology,Accessories,83.976,3,0.2,-1.0497,null,Alejoa Kinder,2019-05-08,85.0257,-1.2500000000000016,-68.02055999999992,83.776,27.992,-0.34990000000000004,28.3419
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Machines,482.34,4,0.7,-337.638,Kozey Inc,null,2019-01-13,819.978,-70.0,-11.713971428571428,481.64,120.585,-84.4095,204.9945
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,2.96,1,0.2,0.777,Heller Group,null,2019-09-17,2.183,26.250000000000007,0.08316190476190473,2.76,2.96,0.777,2.183
First Class,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Art,2.624,1,0.2,0.4264,null,Jeramey Layus,2019-08-01,2.1976,16.250000000000004,0.13523692307692306,2.424,2.624,0.4264,2.1976
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,23.36,4,0.2,7.884,null,Talbot Colman,2019-06-08,15.475999999999999,33.75,0.4585481481481481,23.16,5.84,1.971,3.8689999999999998
Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,39.98,2,0.0,13.5932,null,Barnett Hogben,2018-10-24,26.386799999999997,34.0,0.7760823529411764,39.98,19.99,6.7966,13.193399999999999
Second Class,Consumer,United States,Des Moines,Washington,98198,West,Technology,Phones,246.384,2,0.2,27.7182,null,Alejoa Kinder,2019-08-01,218.6658,11.249999999999998,19.436960000000003,246.184,123.192,13.8591,109.3329
Second Class,Consumer,United States,Des Moines,Washington,98198,West,Technology,Copiers,1799.97,3,0.0,701.9883,null,Liuka Kiezler,2019-08-08,1097.9817,38.99999999999999,28.15337692307693,1799.97,599.99,233.99609999999998,365.9939
Second Class,Corporate,United States,Peoria,Illinois,61604,Central,Office Supplies,Binders,12.462,3,0.8,-20.5623,Graham,null,2019-01-06,33.0243,-164.99999999999997,-0.20014727272727273,11.661999999999999,4.154,-6.8541,11.008099999999999
Standard Class,Home Office,United States,Las Vegas,Nevada,89115,West,Office Supplies,Binders,75.792,3,0.2,25.5798,"McGlynn, Ferry and Kreiger",null,2019-08-09,50.2122,33.75,1.487768888888889,75.592,25.264,8.5266,16.7374
Second Class,Corporate,United States,Warwick,Rhode Island,2886,East,Office Supplies,Storage,49.96,2,0.0,9.4924,Cartwright LLC,null,2018-05-21,40.467600000000004,18.999999999999993,2.1298736842105273,49.96,24.98,4.7462,20.233800000000002
Second Class,Corporate,United States,Warwick,Rhode Island,2886,East,Office Supplies,Paper,12.96,2,0.0,6.2208,Toy-Rutherford,null,2019-05-03,6.739200000000001,47.99999999999999,0.14040000000000005,12.96,6.48,3.1104,3.3696000000000006
Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Supplies,70.12,4,0.0,21.036,"Schroeder, Dare and Olson",null,2018-03-05,49.084,30.0,1.6361333333333334,70.12,17.53,5.259,12.271
Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Storage,35.952,3,0.2,3.5952,null,Dur Turner,2019-09-01,32.3568,9.999999999999996,3.235680000000001,35.751999999999995,11.984,1.1984000000000001,10.7856
Second Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Bookcases,2396.2656,4,0.32,-317.1528,null,Franzen Ellett,2019-06-08,2713.4184,-13.23529411764705,-205.01383466666678,2395.9456,599.0664,-79.2882,678.3546
Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Storage,131.136,4,0.2,-32.784,null,Hatty Frances,2018-02-09,163.92,-24.999999999999993,-6.556800000000002,130.936,32.784,-8.196,40.98
Second Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Accessories,57.584,2,0.2,0.7198,null,Brittan Scheffler,2019-07-02,56.864200000000004,1.2499999999999987,45.49136000000005,57.384,28.792,0.3599,28.432100000000002
First Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Paper,9.568,2,0.2,3.4684,null,Barnett Hogben,2019-10-04,6.0996,36.25,0.1682648275862069,9.368,4.784,1.7342,3.0498
Standard Class,Corporate,United States,Wilmington,North Carolina,28403,South,Office Supplies,Art,39.072,6,0.2,9.768,Franecki,null,2018-04-26,29.304000000000002,25.0,1.17216,38.872,6.5120000000000005,1.6280000000000001,4.884
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,35.91,3,0.0,9.6957,null,Chad Karslake,2019-04-22,26.214299999999994,27.000000000000007,0.9708999999999995,35.91,11.969999999999999,3.2319,8.738099999999998
